group_id,team,level,path,repo,via_squad,in_codacy,sec_issues,sec_critical,sec_medium,sec_minor,all_issues
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-tweety-app,group:rider-rewards,False,0,0,0,0,0
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-tweety-audience,group:rider-rewards,True,27,22,5,0,27
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-tweety-channels,group:rider-rewards,True,1,1,0,0,1
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-tweety-content-delivery,group:rider-rewards,True,1,1,0,0,1
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-tweety-dashboard,group:rider-rewards,True,2,2,0,0,2
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-tweety-inbox,group:rider-rewards,False,0,0,0,0,0
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,logistics-tweety-session,group:rider-rewards,True,1,1,0,0,1
group:rider-rewards,Rewards,SQUAD,Logistics / Rider / Workforce / Payments & Incentives / Rewards,rrds-web-icons,group:rider-rewards,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-cc-automations,group:compensation,True,5,5,0,0,5
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-cc-exploit-service,group:compensation,True,0,0,0,0,50
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-gst-events,group:log-experience,True,1,1,0,0,1
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-helpcenter-automations,group:log-automation-optimisation,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-helpcenter-backoffice,group:log-automation-optimisation,True,0,0,0,0,2
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-helpcenter-bo-flows,group:log-automation-optimisation,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-helpcenter-chat,group:communications-core,True,0,0,0,0,41
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-helpcenter-conditions,group:log-experience,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-helpcenter-fakes,group:log-automation-optimisation,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-helpcenter-files,group:log-experience,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,dh-self-service-frontend,group:log-experience,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,ds-conversation-service-poc,group:log-ai-agents,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,gcc-chat-server,group:communications-core,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,gcc-ov-autopilot,group:log-ai-agents,True,0,0,0,0,20
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,gcc-ov-copilot,group:log-1vu-agent-intelligence,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,gcc-ov-mercury,group:log-1vu-agent-resolution,True,0,0,0,0,50
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,gcc-ov-services,group:log-1vu-agent-resolution,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,gcc-ov-ticket-api,group:log-agent-workflows,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,gst-api-signatures,group:log-1vu-agent-resolution,True,10,8,1,1,10
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,gst-chat-web-workspace,group:communications-core,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,herocare-communications,group:log-agent-quality,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,herocare-quality-assurance,group:log-agent-quality,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,log-herocare-ap-backend,group:log-agent-quality,True,168,168,0,0,168
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,log-herocare-ap-portal-backend,group:log-agent-quality,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,log-herocare-ap-supervisor-tools-backend,group:log-agent-workflows,True,4,2,1,1,4
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,logistics-service-ds-copilot,group:log-1vu-agent-intelligence,True,18,18,0,0,18
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,oneview-fe-release-server,group:log-1vu-agent-resolution,True,19,19,0,0,19
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-casemanagement-agent,group:log-agent-workflows,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-casemanagement-trigger,group:log-agent-workflows,True,2,2,0,0,2
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-casemanagement-workflow,group:log-agent-workflows,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-chatsystem,group:log-agent-quality,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-cs-oneview-cs-be-translations,group:log-agent-workflows,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-cs-pandacare-fwf-proxy,group:log-agent-quality,True,1,1,0,0,1
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-herocare-chat-case-scheduler,group:log-agent-workflows,True,2,2,0,0,2
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-oneview-frontend,group:log-agent-workflows,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-oneview-mock-server,group:log-agent-workflows,True,22,22,0,0,22
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-pandacare-case-gateway,group:log-agent-quality,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-pandacare-metabase,group:log-agent-workflows,False,0,0,0,0,0
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,pd-pandacare-non-live-message,group:log-agent-quality,True,2,2,0,0,2
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,self-service-frontend,group:log-experience,True,0,0,0,0,1
group:service-product-line,Service,PRODUCT-LINE,Logistics / Service,service-oneview-ai-calls,group:log-1vu-agent-resolution,True,17,17,0,0,19
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,dh-cc-automations,group:compensation,True,5,5,0,0,5
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,dh-cc-exploit-service,group:compensation,True,0,0,0,0,50
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,dh-helpcenter-automations,group:log-automation-optimisation,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,dh-helpcenter-backoffice,group:log-automation-optimisation,True,0,0,0,0,2
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,dh-helpcenter-bo-flows,group:log-automation-optimisation,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,dh-helpcenter-fakes,group:log-automation-optimisation,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,ds-conversation-service-poc,group:log-ai-agents,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,gcc-ov-autopilot,group:log-ai-agents,True,0,0,0,0,20
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,gcc-ov-copilot,group:log-1vu-agent-intelligence,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,gcc-ov-mercury,group:log-1vu-agent-resolution,True,0,0,0,0,50
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,gcc-ov-services,group:log-1vu-agent-resolution,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,gcc-ov-ticket-api,group:log-agent-workflows,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,gst-api-signatures,group:log-1vu-agent-resolution,True,10,8,1,1,10
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,herocare-communications,group:log-agent-quality,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,herocare-quality-assurance,group:log-agent-quality,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,log-herocare-ap-backend,group:log-agent-quality,True,168,168,0,0,168
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,log-herocare-ap-portal-backend,group:log-agent-quality,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,log-herocare-ap-supervisor-tools-backend,group:log-agent-workflows,True,4,2,1,1,4
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,logistics-service-ds-copilot,group:log-1vu-agent-intelligence,True,18,18,0,0,18
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,oneview-fe-release-server,group:log-1vu-agent-resolution,True,19,19,0,0,19
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-casemanagement-agent,group:log-agent-workflows,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-casemanagement-trigger,group:log-agent-workflows,True,2,2,0,0,2
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-casemanagement-workflow,group:log-agent-workflows,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-chatsystem,group:log-agent-quality,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-cs-oneview-cs-be-translations,group:log-agent-workflows,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-cs-pandacare-fwf-proxy,group:log-agent-quality,True,1,1,0,0,1
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-herocare-chat-case-scheduler,group:log-agent-workflows,True,2,2,0,0,2
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-oneview-frontend,group:log-agent-workflows,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-oneview-mock-server,group:log-agent-workflows,True,22,22,0,0,22
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-pandacare-case-gateway,group:log-agent-quality,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-pandacare-metabase,group:log-agent-workflows,False,0,0,0,0,0
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,pd-pandacare-non-live-message,group:log-agent-quality,True,2,2,0,0,2
group:log-efficient-service,Efficient Service,TRIBE,Logistics / Service / Efficient Service,service-oneview-ai-calls,group:log-1vu-agent-resolution,True,17,17,0,0,19
group:log-ai,AI,DOMAIN,Logistics / Service / Efficient Service / AI,ds-conversation-service-poc,group:log-ai-agents,False,0,0,0,0,0
group:log-ai,AI,DOMAIN,Logistics / Service / Efficient Service / AI,gcc-ov-autopilot,group:log-ai-agents,True,0,0,0,0,20
group:log-ai,AI,DOMAIN,Logistics / Service / Efficient Service / AI,gcc-ov-copilot,group:log-1vu-agent-intelligence,False,0,0,0,0,0
group:log-ai,AI,DOMAIN,Logistics / Service / Efficient Service / AI,logistics-service-ds-copilot,group:log-1vu-agent-intelligence,True,18,18,0,0,18
group:log-ai-agents,AI Agents,SQUAD,Logistics / Service / Efficient Service / AI / AI Agents,ds-conversation-service-poc,group:log-ai-agents,False,0,0,0,0,0
group:log-ai-agents,AI Agents,SQUAD,Logistics / Service / Efficient Service / AI / AI Agents,gcc-ov-autopilot,group:log-ai-agents,True,0,0,0,0,20
group:log-ai-agents,AI Agents,SQUAD,Logistics / Service / Efficient Service / AI / AI Agents,gcc-ov-copilot,group:log-ai-agents,False,0,0,0,0,0
group:log-1vu-agent-intelligence,Service Flows,SQUAD,Logistics / Service / Efficient Service / AI / Service Flows,gcc-ov-copilot,group:log-1vu-agent-intelligence,False,0,0,0,0,0
group:log-1vu-agent-intelligence,Service Flows,SQUAD,Logistics / Service / Efficient Service / AI / Service Flows,logistics-service-ds-copilot,group:log-1vu-agent-intelligence,True,18,18,0,0,18
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,dh-cc-automations,group:compensation,True,5,5,0,0,5
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,dh-cc-exploit-service,group:compensation,True,0,0,0,0,50
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,dh-helpcenter-automations,group:log-automation-optimisation,False,0,0,0,0,0
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,dh-helpcenter-backoffice,group:log-automation-optimisation,True,0,0,0,0,2
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,dh-helpcenter-bo-flows,group:log-automation-optimisation,False,0,0,0,0,0
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,dh-helpcenter-fakes,group:log-automation-optimisation,False,0,0,0,0,0
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,gcc-ov-mercury,group:log-1vu-agent-resolution,True,0,0,0,0,50
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,gcc-ov-services,group:log-1vu-agent-resolution,False,0,0,0,0,0
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,gst-api-signatures,group:log-1vu-agent-resolution,True,10,8,1,1,10
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,oneview-fe-release-server,group:log-1vu-agent-resolution,True,19,19,0,0,19
group:log-actions,Actions,DOMAIN,Logistics / Service / Efficient Service / Actions,service-oneview-ai-calls,group:log-1vu-agent-resolution,True,17,17,0,0,19
group:log-automation-optimisation,Automations,SQUAD,Logistics / Service / Efficient Service / Actions / Automations,dh-helpcenter-automations,group:log-automation-optimisation,False,0,0,0,0,0
group:log-automation-optimisation,Automations,SQUAD,Logistics / Service / Efficient Service / Actions / Automations,dh-helpcenter-backoffice,group:log-automation-optimisation,True,0,0,0,0,2
group:log-automation-optimisation,Automations,SQUAD,Logistics / Service / Efficient Service / Actions / Automations,dh-helpcenter-bo-flows,group:log-automation-optimisation,False,0,0,0,0,0
group:log-automation-optimisation,Automations,SQUAD,Logistics / Service / Efficient Service / Actions / Automations,dh-helpcenter-fakes,group:log-automation-optimisation,False,0,0,0,0,0
group:compensation,Compensation,SQUAD,Logistics / Service / Efficient Service / Actions / Compensation,dh-cc-automations,group:compensation,True,5,5,0,0,5
group:compensation,Compensation,SQUAD,Logistics / Service / Efficient Service / Actions / Compensation,dh-cc-exploit-service,group:compensation,True,0,0,0,0,50
group:log-1vu-agent-resolution,OneView,SQUAD,Logistics / Service / Efficient Service / Actions / OneView,gcc-ov-mercury,group:log-1vu-agent-resolution,True,0,0,0,0,50
group:log-1vu-agent-resolution,OneView,SQUAD,Logistics / Service / Efficient Service / Actions / OneView,gcc-ov-services,group:log-1vu-agent-resolution,False,0,0,0,0,0
group:log-1vu-agent-resolution,OneView,SQUAD,Logistics / Service / Efficient Service / Actions / OneView,gst-api-signatures,group:log-1vu-agent-resolution,True,10,8,1,1,10
group:log-1vu-agent-resolution,OneView,SQUAD,Logistics / Service / Efficient Service / Actions / OneView,oneview-fe-release-server,group:log-1vu-agent-resolution,True,19,19,0,0,19
group:log-1vu-agent-resolution,OneView,SQUAD,Logistics / Service / Efficient Service / Actions / OneView,service-oneview-ai-calls,group:log-1vu-agent-resolution,True,17,17,0,0,19
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,gcc-ov-ticket-api,group:log-agent-workflows,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,herocare-communications,group:log-agent-quality,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,herocare-quality-assurance,group:log-agent-quality,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,log-herocare-ap-backend,group:log-agent-quality,True,168,168,0,0,168
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,log-herocare-ap-portal-backend,group:log-agent-quality,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,log-herocare-ap-supervisor-tools-backend,group:log-agent-workflows,True,4,2,1,1,4
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-casemanagement-agent,group:log-agent-workflows,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-casemanagement-trigger,group:log-agent-workflows,True,2,2,0,0,2
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-casemanagement-workflow,group:log-agent-workflows,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-chatsystem,group:log-agent-quality,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-cs-oneview-cs-be-translations,group:log-agent-workflows,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-cs-pandacare-fwf-proxy,group:log-agent-quality,True,1,1,0,0,1
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-herocare-chat-case-scheduler,group:log-agent-workflows,True,2,2,0,0,2
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-oneview-frontend,group:log-agent-workflows,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-oneview-mock-server,group:log-agent-workflows,True,22,22,0,0,22
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-pandacare-case-gateway,group:log-agent-quality,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-pandacare-metabase,group:log-agent-workflows,False,0,0,0,0,0
group:hero-care-platform,HeroCare Platform,DOMAIN,Logistics / Service / Efficient Service / HeroCare Platform,pd-pandacare-non-live-message,group:log-agent-quality,True,2,2,0,0,2
group:log-agent-quality,Agent Quality,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent Quality,herocare-communications,group:log-agent-quality,False,0,0,0,0,0
group:log-agent-quality,Agent Quality,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent Quality,herocare-quality-assurance,group:log-agent-quality,False,0,0,0,0,0
group:log-agent-quality,Agent Quality,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent Quality,log-herocare-ap-backend,group:log-agent-quality,True,168,168,0,0,168
group:log-agent-quality,Agent Quality,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent Quality,log-herocare-ap-portal-backend,group:log-agent-quality,False,0,0,0,0,0
group:log-agent-quality,Agent Quality,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent Quality,pd-chatsystem,group:log-agent-quality,False,0,0,0,0,0
group:log-agent-quality,Agent Quality,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent Quality,pd-cs-pandacare-fwf-proxy,group:log-agent-quality,True,1,1,0,0,1
group:log-agent-quality,Agent Quality,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent Quality,pd-pandacare-case-gateway,group:log-agent-quality,False,0,0,0,0,0
group:log-agent-quality,Agent Quality,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent Quality,pd-pandacare-non-live-message,group:log-agent-quality,True,2,2,0,0,2
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,gcc-ov-ticket-api,group:log-agent-workflows,False,0,0,0,0,0
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,log-herocare-ap-supervisor-tools-backend,group:log-agent-workflows,True,4,2,1,1,4
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,pd-casemanagement-agent,group:log-agent-workflows,False,0,0,0,0,0
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,pd-casemanagement-trigger,group:log-agent-workflows,True,2,2,0,0,2
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,pd-casemanagement-workflow,group:log-agent-workflows,False,0,0,0,0,0
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,pd-cs-oneview-cs-be-translations,group:log-agent-workflows,False,0,0,0,0,0
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,pd-herocare-chat-case-scheduler,group:log-agent-workflows,True,2,2,0,0,2
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,pd-oneview-frontend,group:log-agent-workflows,False,0,0,0,0,0
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,pd-oneview-mock-server,group:log-agent-workflows,True,22,22,0,0,22
group:log-agent-workflows,Agent workflows,SQUAD,Logistics / Service / Efficient Service / HeroCare Platform / Agent workflows,pd-pandacare-metabase,group:log-agent-workflows,False,0,0,0,0,0
group:log-service-experience,Experience,TRIBE,Logistics / Service / Experience,dh-gst-events,group:log-experience,True,1,1,0,0,1
group:log-service-experience,Experience,TRIBE,Logistics / Service / Experience,dh-helpcenter-chat,group:communications-core,True,0,0,0,0,41
group:log-service-experience,Experience,TRIBE,Logistics / Service / Experience,dh-helpcenter-conditions,group:log-experience,False,0,0,0,0,0
group:log-service-experience,Experience,TRIBE,Logistics / Service / Experience,dh-helpcenter-files,group:log-experience,False,0,0,0,0,0
group:log-service-experience,Experience,TRIBE,Logistics / Service / Experience,dh-self-service-frontend,group:log-experience,False,0,0,0,0,0
group:log-service-experience,Experience,TRIBE,Logistics / Service / Experience,gcc-chat-server,group:communications-core,False,0,0,0,0,0
group:log-service-experience,Experience,TRIBE,Logistics / Service / Experience,gst-chat-web-workspace,group:communications-core,False,0,0,0,0,0
group:log-service-experience,Experience,TRIBE,Logistics / Service / Experience,self-service-frontend,group:log-experience,True,0,0,0,0,1
group:log-service-experience-experience,Experience,DOMAIN,Logistics / Service / Experience / Experience,dh-gst-events,group:log-experience,True,1,1,0,0,1
group:log-service-experience-experience,Experience,DOMAIN,Logistics / Service / Experience / Experience,dh-helpcenter-chat,group:communications-core,True,0,0,0,0,41
group:log-service-experience-experience,Experience,DOMAIN,Logistics / Service / Experience / Experience,dh-helpcenter-conditions,group:log-experience,False,0,0,0,0,0
group:log-service-experience-experience,Experience,DOMAIN,Logistics / Service / Experience / Experience,dh-helpcenter-files,group:log-experience,False,0,0,0,0,0
group:log-service-experience-experience,Experience,DOMAIN,Logistics / Service / Experience / Experience,dh-self-service-frontend,group:log-experience,False,0,0,0,0,0
group:log-service-experience-experience,Experience,DOMAIN,Logistics / Service / Experience / Experience,gcc-chat-server,group:communications-core,False,0,0,0,0,0
group:log-service-experience-experience,Experience,DOMAIN,Logistics / Service / Experience / Experience,gst-chat-web-workspace,group:communications-core,False,0,0,0,0,0
group:log-service-experience-experience,Experience,DOMAIN,Logistics / Service / Experience / Experience,self-service-frontend,group:log-experience,True,0,0,0,0,1
group:communications-core,Communications,SQUAD,Logistics / Service / Experience / Experience / Communications,dh-helpcenter-chat,group:communications-core,True,0,0,0,0,41
group:communications-core,Communications,SQUAD,Logistics / Service / Experience / Experience / Communications,gcc-chat-server,group:communications-core,False,0,0,0,0,0
group:communications-core,Communications,SQUAD,Logistics / Service / Experience / Experience / Communications,gst-chat-web-workspace,group:communications-core,False,0,0,0,0,0
group:log-experience,HelpCenter,SQUAD,Logistics / Service / Experience / Experience / HelpCenter,dh-gst-events,group:log-experience,True,1,1,0,0,1
group:log-experience,HelpCenter,SQUAD,Logistics / Service / Experience / Experience / HelpCenter,dh-helpcenter-conditions,group:log-experience,False,0,0,0,0,0
group:log-experience,HelpCenter,SQUAD,Logistics / Service / Experience / Experience / HelpCenter,dh-helpcenter-files,group:log-experience,False,0,0,0,0,0
group:log-experience,HelpCenter,SQUAD,Logistics / Service / Experience / Experience / HelpCenter,dh-self-service-frontend,group:log-experience,False,0,0,0,0,0
group:log-experience,HelpCenter,SQUAD,Logistics / Service / Experience / Experience / HelpCenter,self-service-frontend,group:log-experience,True,0,0,0,0,1
